Source,Target,Source_repo,Target_repo
606039,602754,tripleo-common,python-tripleoclient
602753,602754,tripleo-common,python-tripleoclient
602708,602709,openstack-ansible-galera_client,openstack-ansible
478572,602698,os-win,nova
602508,602662,releases,rpm-packaging
602494,602654,openstack-ansible-tests,openstack-ansible-os_sahara
611248,602622,devstack,networking-odl
602445,602614,tripleo-ci,tripleo-quickstart
602607,602608,puppet-pacemaker,tripleo-upgrade
602604,602606,puppet-pacemaker,tripleo-upgrade
602601,602605,python-ironicclient,python-ironicclient
602094,602575,openstack-helm-infra,openstack-helm
602559,602563,tripleo-quickstart,tripleo-heat-templates
596887,602559,tripleo-quickstart,tripleo-quickstart
637539,602499,tripleo-heat-templates,puppet-tripleo
635883,602499,tripleo-heat-templates,puppet-tripleo
602969,602499,tripleo-heat-templates,puppet-tripleo
602445,602498,tripleo-ci,tripleo-heat-templates
602493,602483,project-config,governance
614688,602468,horizon,horizon
602456,602457,tripleo-quickstart-extras,tripleo-heat-templates
602673,602456,tripleo-ci,tripleo-quickstart-extras
602800,602454,puppet-neutron,tripleo-heat-templates
602453,602454,puppet-neutron,tripleo-heat-templates
591899,602454,puppet-neutron,tripleo-heat-templates
587611,602448,openstack-ansible-os_keystone,openstack-ansible
756478,602432,neutron,nova
753314,602432,neutron,nova
603581,602416,tripleo-heat-templates,tripleo-quickstart-extras
602040,602331,openstack-helm-infra,openstack-helm
602039,602220,puppet-nova,puppet-openstack-integration
599480,602220,puppet-nova,puppet-openstack-integration
602042,602220,instack-undercloud,puppet-openstack-integration
599580,602220,instack-undercloud,puppet-openstack-integration
574783,602176,neutron,neutron-lib
602171,602168,tripleo-quickstart-extras,tripleo-heat-templates
609356,602156,neutron,neutron
602154,602155,devstack,neutron
600556,602148,tripleo-quickstart,tripleo-heat-templates
602064,602065,openstack-helm-infra,openstack-helm
602039,602042,puppet-nova,instack-undercloud
599480,602042,puppet-nova,instack-undercloud
602039,602041,puppet-nova,tripleo-heat-templates
599480,602041,puppet-nova,tripleo-heat-templates
602051,602039,puppet-openstack-integration,puppet-nova
600014,602039,puppet-openstack-integration,puppet-nova
601534,601969,openstack-ansible-lxc_container_create,openstack-ansible
543048,601942,devstack-plugin-ceph,devstack
543048,601941,devstack-plugin-ceph,devstack
543048,601939,devstack-plugin-ceph,devstack
543048,601937,devstack-plugin-ceph,devstack
600349,601924,swift,python-swiftclient
600346,601918,swift,python-swiftclient
600344,601915,swift,python-swiftclient
600342,601913,swift,python-swiftclient
603941,601870,openstack-ansible-os_cinder,openstack-ansible-os_nova
581153,601869,tripleo-common,tripleo-heat-templates
601826,601768,charm-interface-openstack-ha,charm-interface-openstack-ha
580910,601647,oslo.messaging,oslo.messaging
601051,601637,charms.openstack,charm-designate
599349,601630,python-tripleoclient,tripleo-common
570893,601630,python-tripleoclient,tripleo-common
599273,601604,tripleo-heat-templates,tripleo-quickstart-extras
501810,601599,tripleo-quickstart,tripleo-heat-templates
604708,601555,tripleo-common,tripleo-heat-templates
604006,601555,tripleo-common,tripleo-heat-templates
601558,601555,tripleo-common,tripleo-heat-templates
596277,601555,tripleo-common,tripleo-heat-templates
605349,601544,tripleo-heat-templates,puppet-tripleo
605348,601544,tripleo-heat-templates,puppet-tripleo
601555,601544,tripleo-heat-templates,puppet-tripleo
596274,601544,tripleo-heat-templates,puppet-tripleo
601517,601518,openstack-ansible-openstack_hosts,openstack-ansible
601428,601509,tripleo-common,python-tripleoclient
600797,601509,tripleo-quickstart,python-tripleoclient
601487,601488,requirements,networking-odl
599917,601441,ansible-role-tripleo-modify-image,tripleo-common
599916,601440,ansible-role-tripleo-modify-image,tripleo-common
599918,601442,ansible-role-tripleo-modify-image,tripleo-common
600273,601443,ansible-role-tripleo-modify-image,tripleo-common
615425,601433,tempest,devstack
599605,601430,tripleo-quickstart,tripleo-common
600517,601421,tripleo-quickstart,tripleo-heat-templates
600162,601412,devstack,nova
543048,601358,devstack-plugin-ceph,cinder
543048,601356,devstack-plugin-ceph,cinder
543048,601355,devstack-plugin-ceph,cinder
543048,601354,devstack-plugin-ceph,cinder
601032,601346,project-config,openstack-zuul-jobs
595636,601334,yaql,project-config
604933,601332,octavia,octavia-tempest-plugin
601313,601316,tempest,openstack-zuul-jobs
601305,601316,devstack,openstack-zuul-jobs
601304,601316,cinder,openstack-zuul-jobs
543048,601313,devstack-plugin-ceph,tempest
601303,601311,devstack-plugin-ceph,project-config
543048,601305,devstack-plugin-ceph,devstack
543048,601304,devstack-plugin-ceph,cinder
608687,601241,puppet-tripleo,tripleo-heat-templates
603291,601241,puppet-tripleo,tripleo-heat-templates
615939,601239,tenks,kayobe
618003,601239,tenks,kayobe
599605,601231,tripleo-quickstart,tripleo-common
600370,601230,networking-bagpipe,networking-bgpvpn
597593,601190,project-config,openstack-zuul-jobs
600906,601058,openstack-ansible-os_nova,openstack-ansible-os_octavia
601051,601049,charms.openstack,charm-aodh
601057,601000,project-config,eslint-config-openstack
606613,600978,zun,zun-tempest-plugin
601301,600944,openstack-ansible-plugins,openstack-ansible-nspawn_container_create
600909,600910,project-config,openstack-zuul-jobs
600916,600901,devstack,swift
661582,600895,python-tripleoclient,python-tripleoclient
633024,600895,python-tripleoclient,python-tripleoclient
601677,600895,python-tripleoclient,python-tripleoclient
600893,600889,releases,releases
600836,600872,tripleo-quickstart-extras,tripleo-quickstart
595374,600871,tripleo-ci,python-tripleoclient
602492,600871,tripleo-quickstart-extras,python-tripleoclient
653142,600843,puppet-tripleo,tripleo-heat-templates
651627,600843,puppet-tripleo,tripleo-heat-templates
611979,600843,puppet-tripleo,tripleo-heat-templates
653141,600843,puppet-ceilometer,tripleo-heat-templates
651626,600843,puppet-ceilometer,tripleo-heat-templates
631016,600843,puppet-ceilometer,tripleo-heat-templates
591540,600836,tripleo-quickstart,tripleo-quickstart-extras
600798,600799,puppet-tripleo,tripleo-heat-templates
600797,600798,tripleo-quickstart,puppet-tripleo
592668,600797,tripleo-quickstart-extras,tripleo-quickstart
598246,600794,openstack-ansible-openstack_hosts,openstack-ansible
600906,600780,openstack-ansible-os_nova,openstack-ansible-os_ironic
601520,600726,openstack-ansible,openstack-ansible
600803,600662,tripleo-quickstart,tripleo-heat-templates
600477,600662,tripleo-quickstart,tripleo-heat-templates
600648,600649,project-config,governance
600641,600643,tripleo-ci,tripleo-quickstart
600556,600642,tripleo-quickstart,tripleo-heat-templates
600588,600589,puppet-tripleo,tripleo-heat-templates
600477,600560,tripleo-quickstart,tripleo-heat-templates
604478,600539,diskimage-builder,octavia-tempest-plugin
599076,600537,tripleo-quickstart-extras,tripleo-heat-templates
607052,600534,puppet-tripleo,tripleo-heat-templates
599076,600531,tripleo-quickstart-extras,tripleo-heat-templates
599076,600525,tripleo-quickstart-extras,tripleo-heat-templates
599076,600522,tripleo-quickstart-extras,tripleo-heat-templates
605090,600517,tripleo-quickstart-extras,tripleo-quickstart
608086,600517,tripleo-heat-templates,tripleo-quickstart
600510,600515,python-cloudkittyclient,cloudkitty-dashboard
600457,600458,openstack-zuul-jobs,project-config
599684,600420,sahara,openstack-zuul-jobs
600422,600420,sahara,openstack-zuul-jobs
600397,600411,project-config,governance
576929,600385,sahara-tests,sahara
600466,600385,devstack,sahara
632051,600381,octavia,octavia-tempest-plugin
600362,600377,neutron,networking-bagpipe
599622,600370,neutron,networking-bagpipe
600917,600346,devstack,swift
600916,600344,devstack,swift
596976,600294,zun-tempest-plugin,zun
599854,600290,kolla,tripleo-common
599643,600286,requirements,rpm-packaging
600118,600186,octavia-tempest-plugin,octavia
600152,600154,swift,python-swiftclient
601488,600123,networking-odl,requirements
600041,600104,requirements,placement
600041,600070,requirements,nova
602802,600067,tripleo-quickstart,tripleo-heat-templates
607195,600067,tripleo-common,tripleo-heat-templates
602112,600067,tripleo-common,tripleo-heat-templates
602751,600067,tripleo-quickstart-extras,tripleo-heat-templates
600030,600038,monasca-events-api,monasca-persister
599961,599962,kolla,kolla-ansible
599894,599895,zun,python-zunclient
643662,599869,neutron-tempest-plugin,patrole
597611,599842,openstack-helm-infra,openstack-helm
602684,599780,openstack-ansible-os_gnocchi,openstack-ansible-os_aodh
599076,599739,tripleo-quickstart-extras,tripleo-heat-templates
675893,599735,kolla-ansible,kolla-ansible
599727,599729,openstack-helm-infra,openstack-helm
599725,599726,openstack-helm-infra,openstack-helm
599723,599724,openstack-helm-infra,openstack-helm
604370,599720,barbican,cinder-tempest-plugin
599715,599718,openstack-helm-infra,openstack-helm
599710,599712,project-config,governance
599706,599710,openstack-infra/puppet-odsreg,project-config
599700,599706,project-config,openstack-infra/puppet-odsreg
599860,599690,cookbook-openstack-common,cookbook-openstack-bare-metal
599651,599664,openstack-helm-infra,openstack-helm
608755,599661,barbican,barbican
608754,599661,barbican,barbican
595315,599661,barbican,barbican
600952,599641,openstack-ansible-os_tempest,openstack-ansible
596886,599637,openstack-ansible-os_neutron,openstack-ansible
598210,599637,openstack-ansible-os_barbican,openstack-ansible
596906,599628,tripleo-quickstart-extras,tripleo-ci
596887,599628,tripleo-quickstart,tripleo-ci
600537,599628,tripleo-heat-templates,tripleo-ci
600531,599628,tripleo-heat-templates,tripleo-ci
600525,599628,tripleo-heat-templates,tripleo-ci
600522,599628,tripleo-heat-templates,tripleo-ci
599739,599628,tripleo-heat-templates,tripleo-ci
599635,599605,tripleo-quickstart-extras,tripleo-quickstart
600467,599605,tripleo-common,tripleo-quickstart
599206,599583,tripleo-quickstart,tripleo-ci
602039,599580,puppet-nova,instack-undercloud
599480,599580,puppet-nova,instack-undercloud
599553,599558,openstack-zuul-jobs,placement
599551,599556,placement,nova
576929,599548,sahara-tests,sahara
599612,599544,bifrost,bifrost
602051,599480,puppet-openstack-integration,puppet-nova
600014,599480,puppet-openstack-integration,puppet-nova
599896,599477,tripleo-ci,tripleo-quickstart
586893,599459,tripleo-common,tripleo-quickstart-extras
586892,599459,tripleo-common,tripleo-quickstart-extras
586889,599459,tripleo-common,tripleo-quickstart-extras
599448,599453,microversion-parse,project-config
598957,599440,ansible-role-python_venv_build,openstack-ansible-os_zun
598957,599439,ansible-role-python_venv_build,openstack-ansible-os_zaqar
598957,599438,ansible-role-python_venv_build,openstack-ansible-os_watcher
598957,599437,ansible-role-python_venv_build,openstack-ansible-os_trove
598957,599436,ansible-role-python_venv_build,openstack-ansible-os_tempest
598957,599434,ansible-role-python_venv_build,openstack-ansible-os_tacker
599429,599428,project-config,governance
571186,599349,tripleo-common,python-tripleoclient
598677,599321,networking-bagpipe,networking-bgpvpn
597463,599314,kuryr-kubernetes,kuryr-tempest-plugin
603944,599273,tripleo-common,tripleo-heat-templates
599269,599270,openstack-zuul-jobs,project-config
599253,599266,openstack-ansible,openstack-ansible-tests
598957,599256,ansible-role-python_venv_build,openstack-ansible-os_swift
598957,599255,ansible-role-python_venv_build,openstack-ansible-os_searchlight
598957,599247,ansible-role-python_venv_build,openstack-ansible-os_sahara
598957,599246,ansible-role-python_venv_build,openstack-ansible-os_rally
598957,599245,ansible-role-python_venv_build,openstack-ansible-os_panko
598957,599244,ansible-role-python_venv_build,openstack-ansible-os_octavia
599241,599242,project-config,openstack-chef-repo
598957,599240,ansible-role-python_venv_build,openstack-ansible-os_nova
598957,599238,ansible-role-python_venv_build,openstack-ansible-os_neutron
599202,599203,zun,python-zunclient
598957,599199,ansible-role-python_venv_build,openstack-ansible-os_monasca-agent
598957,599198,ansible-role-python_venv_build,openstack-ansible-os_monasca
598957,599197,ansible-role-python_venv_build,openstack-ansible-os_masakari
598957,599189,ansible-role-python_venv_build,openstack-ansible-os_blazar
591997,599178,tripleo-common,tripleo-quickstart
599207,599135,cookbook-openstack-common,cookbook-openstack-block-storage
599092,599093,project-config,releases
599067,599069,tripleo-heat-templates,tripleo-common
565582,599069,tripleo-heat-templates,tripleo-common
620964,599056,releases,ironic
598347,599034,neutron,neutron-vpnaas
598347,599030,neutron,networking-bgpvpn
601682,598999,devstack,cinder-tempest-plugin
598960,598962,neutron,networking-ovn
598593,598677,neutron,networking-bagpipe
597567,598676,neutron,neutron-tempest-plugin
599859,598675,rpm-packaging,rpm-packaging
622896,598612,kolla-ansible,kolla-ansible
584927,598463,neutron,neutron-tempest-plugin
590363,598423,neutron,neutron-tempest-plugin
598362,598380,project-config,governance
604533,598340,ansible-role-k8s-glance,ansible-role-k8s-tripleo
598246,598249,openstack-ansible-openstack_hosts,openstack-ansible
598333,598233,openstack-ansible-openstack_hosts,openstack-ansible-os_horizon
598433,598229,ironic-inspector,instack-undercloud
598431,598229,ironic-inspector,instack-undercloud
593114,598229,ironic-inspector,instack-undercloud
598433,598228,ironic-inspector,instack-undercloud
598431,598228,ironic-inspector,instack-undercloud
593114,598228,ironic-inspector,instack-undercloud
598589,598208,tripleo-heat-templates,tripleo-quickstart-extras
598588,598208,tripleo-heat-templates,tripleo-quickstart-extras
598587,598208,tripleo-heat-templates,tripleo-quickstart-extras
598578,598208,tripleo-heat-templates,tripleo-quickstart-extras
597722,598208,tripleo-heat-templates,tripleo-quickstart-extras
597309,598208,tripleo-heat-templates,tripleo-quickstart-extras
598246,598195,openstack-ansible-openstack_hosts,openstack-ansible
596888,598189,openstack-helm-infra,openstack-helm
598103,598188,openstack-zuul-jobs,networking-odl
598104,598188,openstack-zuul-jobs,networking-odl
598103,598184,openstack-zuul-jobs,openstack-doc-tools
597600,598170,puppet-openstack-integration,puppet-octavia
598165,598169,puppet-barbican,puppet-openstack-integration
596864,598167,puppet-tripleo,tripleo-heat-templates
596467,598167,puppet-tripleo,tripleo-heat-templates
588172,598123,tripleo-common,tripleo-ui
599156,598099,murano-dashboard,murano-dashboard
597365,597972,zun,zun-tempest-plugin
598539,597949,python-neutronclient,python-neutronclient
598497,597945,neutron-lib,neutron-lib
598531,597930,neutron-lib,neutron-lib
606867,597848,paunch,paunch
606865,597848,paunch,paunch
596816,597848,paunch,paunch
606867,597831,paunch,paunch
606865,597831,paunch,paunch
596816,597831,paunch,paunch
597600,597725,puppet-openstack-integration,puppet-octavia
600564,597687,keystoneauth,keystoneauth
600554,597677,keystonemiddleware,keystonemiddleware
598346,597676,keystoneauth,keystoneauth
597370,597651,project-config,openstack-zuul-jobs
597636,597639,project-config,governance
